card_id,fraud,customer_id,account_id,is_active,product_type,first_usage_date,expiry_date
CA0383,false,CU0688,AC3713,True,platinum,2024-05-28,2029-06-19
CA3446,false,CU1996,AC0493,True,platinum,2023-08-10,2026-08-08
CA3576,false,CU2576,AC4560,True,platinum,2024-02-10,2028-12-19
CA1071,false,CU3153,AC0315,True,platinum,2024-05-11,2026-09-18
CA2727,false,CU0430,AC4727,True,platinum,2024-05-27,2027-06-06
CA1760,false,CU4072,AC3080,True,platinum,2025-01-04,2028-11-06
CA3752,false,CU4976,AC1356,True,platinum,2023-08-15,2026-08-20
CA0282,false,CU4367,AC0079,True,platinum,2023-07-18,2026-07-02
CA4018,false,CU3321,AC0187,True,platinum,2024-09-30,2027-10-18
CA4165,false,CU0201,AC3510,True,platinum,2024-03-01,2029-03-29
CA0241,false,CU3055,AC2013,True,platinum,2022-10-01,2028-10-19
CA3395,false,CU4541,AC1880,True,platinum,2024-03-24,2029-03-06
CA3642,false,CU0150,AC3295,True,platinum,2024-10-22,2027-10-30
CA0012,false,CU4126,AC0535,True,platinum,2025-04-19,2030-03-09
CA3386,false,CU0289,AC1510,True,platinum,2018-02-18,2025-12-19
CA3987,false,CU3750,AC3696,True,platinum,2024-12-10,2029-05-26
CA1600,false,CU2802,AC0661,True,gold,2024-11-09,2029-12-01
CA1039,false,CU5294,AC0030,True,gold,2024-07-02,2029-03-22
CA3447,false,CU4356,AC4291,True,gold,2023-10-17,2028-11-17
CA1982,false,CU2914,AC4539,True,gold,2025-05-04,2030-01-02
CA3596,generic,CU1735,AC4748,True,gold,2024-01-02,2026-12-15
CA3613,false,CU3302,AC1044,True,gold,2025-04-03,2029-11-05
CA0140,false,CU3371,AC0800,True,gold,2025-05-24,2030-05-27
CA5009,false,CU1277,AC0743,True,gold,2023-03-19,2026-01-19
CA1405,false,CU4606,AC4205,True,gold,2024-12-22,2029-04-17
CA0499,false,CU5093,AC0508,True,gold,2024-01-04,2028-10-11
CA0552,false,CU1814,AC4713,True,gold,2023-07-25,2025-12-26
CA0769,generic,CU3181,AC0645,False,gold,2021-08-29,2025-11-11
CA0708,generic,CU4017,AC1062,True,gold,2023-11-07,2026-01-03
CA5166,false,CU4124,AC0374,True,gold,2024-06-07,2026-05-17
CA5024,false,CU3238,AC3704,True,gold,2025-06-03,2030-04-28
CA1140,generic,CU4556,AC3539,True,gold,2023-08-01,2029-09-15
CA1435,false,CU4683,AC3940,True,gold,2023-03-12,2026-03-13
CA3821,false,CU3094,AC2564,True,standard,2023-02-06,2026-02-06
CA3390,false,CU2063,AC2212,True,standard,2024-06-22,2025-10-04
CA3800,false,CU4895,AC2538,True,standard,2025-01-21,2027-06-08
CA4644,false,CU4742,AC0303,False,standard,2023-11-05,2028-11-20
CA2222,false,CU3143,AC2398,True,standard,2023-06-23,2026-06-30
CA1651,false,CU2544,AC2125,True,standard,2023-02-07,2026-02-08
CA5322,false,CU1699,AC2819,True,standard,2024-11-07,2027-11-05
CA0899,false,CU4359,AC5361,True,standard,2023-03-17,2026-03-18
CA4092,generic,CU3613,AC3119,False,standard,2024-08-31,2027-09-11
CA2466,false,CU4721,AC5223,True,standard,2024-03-31,2027-03-18
CA2410,false,CU4134,AC3691,False,standard,2022-07-17,2025-07-12
CA2534,false,CU4000,AC1531,False,standard,2025-04-20,2025-12-27
CA3719,false,CU3357,AC3673,True,standard,2022-08-08,2030-08-04
CA1139,false,CU1445,AC2345,True,standard,2022-07-01,2028-07-27
CA0030,false,CU4524,AC1872,True,standard,2023-06-17,2026-07-15
CA1294,false,CU0002,AC2923,True,standard,2024-12-18,2026-05-10
CA1568,false,CU5376,AC3305,True,standard,2023-11-12,2026-03-09
CA5151,false,CU2142,AC0168,True,standard,2022-09-18,2030-07-23
CA2433,false,CU1769,AC2986,True,standard,2022-10-18,2025-10-03
CA2851,false,CU0801,AC3321,False,standard,2022-09-17,2025-08-22
CA2228,false,CU4870,AC4249,True,standard,2023-08-28,2026-08-28
CA3415,false,CU0873,AC3821,True,standard,2024-12-19,2027-12-24
CA3731,false,CU2528,AC3532,True,standard,2024-04-21,2029-05-18
CA3614,false,CU3888,AC2902,True,standard,2022-10-10,2025-10-23
CA2911,false,CU2281,AC0863,True,standard,2023-06-01,2026-06-18
CA2725,false,CU4793,AC5356,True,standard,2023-01-25,2025-09-28
CA2165,false,CU4769,AC4819,True,standard,2022-09-23,2028-09-19
CA0662,false,CU1801,AC4001,False,standard,2022-07-04,2028-07-20
CA0105,false,CU5063,AC1239,True,standard,2024-11-28,2027-08-06
CA2703,false,CU4774,AC0852,True,standard,2022-09-15,2025-09-19
CA0378,false,CU3461,AC4770,True,standard,2024-11-17,2029-03-21
CA4304,false,CU0562,AC1729,True,standard,2025-05-28,2027-07-31
CA5078,false,CU0700,AC5339,True,standard,2022-09-23,2025-10-07
CA4625,false,CU1119,AC3086,True,standard,2023-01-03,2025-11-29
CA4628,false,CU4385,AC4622,True,standard,2022-12-19,2025-11-06
CA0475,false,CU1710,AC3907,True,standard,2023-07-03,2026-05-04
CA5095,false,CU0635,AC1367,True,standard,2022-07-19,2030-06-30
CA4647,generic,CU3633,AC2692,False,standard,2023-12-04,2025-10-02
CA0595,false,CU0313,AC2097,True,standard,2022-06-24,2030-07-07
CA0409,false,CU3372,AC4701,True,standard,2023-06-08,2025-12-09
CA0179,false,CU1841,AC0794,True,standard,2023-06-14,2026-05-22
CA4024,false,CU1279,AC1734,True,standard,2022-08-30,2028-06-26
CA0690,false,CU0242,AC2888,True,standard,2022-12-25,2025-12-19
CA4702,false,CU3228,AC0181,True,standard,2022-06-24,2030-07-13
CA3157,false,CU1473,AC1873,True,standard,2023-01-22,2026-02-06
CA3424,false,CU4295,AC1778,True,standard,2022-06-28,2030-07-07
CA0400,false,CU4265,AC3850,True,standard,2023-05-16,2030-08-22
CA2135,false,CU5371,AC3207,True,standard,2025-03-31,2027-11-16
CA3168,false,CU3637,AC2137,True,standard,2022-08-02,2030-08-19
CA2645,phishing,CU0503,AC0902,False,standard,2025-02-03,2028-01-10
CA1473,false,CU3278,AC4280,True,standard,2024-10-27,2027-10-20
CA3943,false,CU5363,AC4747,True,standard,2024-01-14,2029-02-07
CA0735,false,CU4516,AC0846,True,standard,2022-10-07,2025-10-26
CA4559,false,CU2829,AC0763,True,standard,2022-09-12,2030-08-31
CA3292,false,CU4084,AC0511,True,standard,2023-02-07,2026-02-25
CA3362,false,CU3594,AC2204,True,standard,2024-07-18,2027-08-09
CA1508,false,CU4757,AC1859,True,standard,2024-04-16,2029-04-06
CA4274,false,CU3721,AC3650,True,standard,2022-07-06,2028-08-05
CA1390,false,CU0618,AC5255,True,standard,2023-04-25,2026-05-07
CA0746,false,CU1838,AC3914,True,standard,2023-12-11,2028-12-19
CA1169,false,CU0458,AC2988,True,standard,2022-12-12,2026-01-03
CA5310,false,CU2666,AC1505,True,standard,2023-01-01,2028-08-05
CA0827,false,CU0097,AC2727,False,standard,2022-09-11,2025-09-26
CA3121,false,CU4649,AC0239,True,standard,2024-01-28,2028-12-23
CA2377,false,CU3235,AC4934,True,standard,2023-03-19,2026-03-17
CA4648,false,CU2862,AC0512,True,standard,2022-07-22,2030-08-03
CA1127,false,CU5305,AC1867,True,standard,2023-07-03,2029-05-29
CA0039,false,CU3809,AC0503,True,standard,2024-11-18,2027-12-01
CA1683,false,CU0225,AC4848,True,standard,2024-05-02,2027-05-12
CA2480,phishing,CU2352,AC0101,False,standard,2023-03-03,2025-10-03
CA4319,false,CU4052,AC4591,True,standard,2023-05-16,2029-08-06
CA4048,false,CU0096,AC1529,True,standard,2023-02-03,2026-01-31
CA2787,phishing,CU3295,AC2483,False,standard,2023-09-23,2026-08-18
CA0366,false,CU2796,AC2050,True,standard,2022-08-24,2028-09-09
CA4923,phishing,CU0697,AC1346,False,standard,2024-03-03,2029-01-14
CA3550,false,CU2864,AC4444,True,standard,2024-12-01,2025-10-07
CA3540,false,CU1903,AC5376,False,standard,2025-02-14,2025-11-24
CA3546,false,CU4069,AC1528,True,standard,2024-05-28,2027-06-12
CA3213,false,CU5090,AC0807,True,standard,2024-08-25,2027-09-18
CA1621,false,CU1462,AC3753,True,standard,2023-02-03,2026-02-14
CA4088,false,CU5377,AC3145,True,standard,2023-06-30,2026-07-13
CA0046,false,CU3886,AC0370,True,standard,2023-11-01,2028-10-31
CA3847,false,CU1942,AC3215,True,standard,2022-08-09,2028-09-07
CA1847,false,CU1945,AC2824,True,standard,2025-03-15,2026-01-13
CA3361,false,CU4204,AC1894,False,standard,2023-02-20,2026-03-13
CA4082,false,CU1722,AC2815,True,standard,2024-02-18,2029-03-09
CA2588,false,CU1246,AC0023,True,standard,2024-06-06,2027-05-06
CA4520,false,CU1226,AC3726,True,standard,2024-09-30,2029-06-22
CA3816,false,CU3735,AC3653,True,standard,2023-11-10,2028-12-09
CA0381,false,CU2795,AC4051,True,standard,2022-06-21,2030-07-07
CA1422,false,CU0332,AC2792,True,standard,2022-11-26,2025-10-22
CA1395,false,CU2171,AC2467,True,standard,2022-08-15,2028-08-14
CA0471,false,CU3808,AC1585,True,standard,2024-08-10,2029-01-01
CA2189,false,CU4643,AC3596,True,standard,2025-05-12,2028-04-26
CA1957,false,CU4114,AC4378,False,standard,2022-07-22,2025-08-09
CA0244,false,CU5286,AC4310,True,standard,2022-07-16,2030-07-24
CA0840,false,CU0621,AC3344,True,standard,2023-04-28,2026-03-11
CA3995,false,CU1082,AC4206,True,standard,2024-03-11,2029-03-30
CA4726,false,CU4847,AC2848,True,standard,2025-01-07,2028-09-20
CA4050,false,CU2095,AC2346,True,standard,2025-04-01,2028-04-12
CA2253,false,CU4429,AC3439,True,standard,2021-09-21,2027-10-10
CA2459,false,CU2243,AC4933,True,standard,2022-05-23,2030-06-17
CA2496,false,CU1373,AC2744,True,standard,2023-02-02,2026-01-24
CA2646,false,CU5115,AC4493,True,standard,2022-06-13,2030-06-12
CA2545,false,CU5142,AC0750,True,standard,2023-04-30,2026-04-21
CA0507,false,CU2550,AC4440,True,standard,2023-05-02,2025-11-14
CA2668,false,CU1330,AC2080,True,standard,2022-12-01,2025-11-27
CA1043,false,CU1828,AC1378,True,standard,2022-10-02,2028-10-20
CA0243,false,CU4567,AC3428,True,standard,2025-02-16,2028-02-16
CA2360,false,CU4520,AC0654,True,standard,2023-04-29,2026-05-24
CA0501,false,CU3379,AC5120,True,standard,2022-10-02,2025-09-26
CA4322,false,CU1617,AC1078,True,standard,2022-06-19,2030-06-25
CA4540,false,CU4076,AC2112,True,standard,2024-08-06,2027-04-19
CA2651,false,CU1009,AC1627,True,standard,2023-01-09,2025-10-27
CA1330,false,CU5354,AC3141,True,standard,2022-09-25,2025-09-29
CA2759,false,CU3369,AC0299,True,standard,2024-07-14,2026-06-09
CA1841,false,CU0153,AC0194,True,standard,2022-06-17,2030-07-06
CA2084,false,CU4441,AC2508,True,standard,2023-01-29,2026-02-02
CA4130,false,CU0963,AC4838,True,standard,2023-09-18,2026-03-03
CA0301,false,CU0692,AC0883,True,standard,2022-08-09,2030-08-26
CA0515,false,CU3189,AC2711,True,standard,2023-05-15,2026-04-08
CA4237,false,CU4460,AC2329,True,standard,2024-09-28,2029-10-24
CA4974,false,CU0159,AC1175,True,standard,2024-01-03,2028-08-12
CA2654,false,CU4518,AC1854,True,standard,2022-10-22,2025-10-19
CA4302,false,CU2199,AC0151,True,standard,2022-08-02,2030-07-14
CA0943,false,CU0646,AC5104,True,standard,2023-01-07,2026-01-22
CA0870,false,CU3184,AC2419,True,standard,2023-04-21,2025-09-30
CA1103,false,CU5030,AC3586,True,standard,2025-02-20,2028-03-18
CA5320,false,CU4169,AC4756,True,standard,2025-03-17,2028-04-05
CA3259,false,CU1805,AC1342,True,standard,2025-03-14,2028-01-28
CA2924,false,CU0399,AC2978,True,standard,2022-12-18,2026-01-15
CA4324,false,CU4933,AC1261,True,standard,2023-06-26,2028-07-06
CA1056,false,CU1812,AC0472,True,standard,2023-02-03,2026-01-18
CA1467,false,CU0624,AC5167,True,standard,2024-03-01,2029-02-07
CA5208,false,CU4067,AC1957,True,standard,2023-04-22,2026-05-03
CA4433,false,CU2097,AC4604,True,standard,2023-08-26,2026-08-30
CA1490,false,CU0737,AC4370,False,standard,2025-03-24,2029-09-17
CA5191,false,CU1118,AC2895,False,standard,2024-10-17,2027-11-05
CA5133,false,CU3799,AC5249,True,standard,2022-09-15,2025-09-19
CA4729,false,CU1842,AC5370,True,standard,2023-06-05,2030-07-25
CA2501,false,CU1774,AC0552,True,standard,2022-08-07,2028-08-26
CA3308,false,CU1428,AC4392,True,standard,2022-08-15,2028-07-27
CA0190,false,CU1112,AC0730,True,standard,2024-07-25,2025-10-27
CA1858,false,CU1222,AC4630,True,standard,2023-12-04,2028-11-14
CA0811,false,CU4652,AC4287,True,standard,2022-06-25,2030-06-30
CA1085,false,CU0080,AC4631,True,standard,2024-03-30,2026-02-25
CA1110,false,CU2691,AC0849,True,standard,2022-08-06,2030-09-03
CA4424,false,CU2224,AC0583,True,standard,2022-11-30,2025-12-18
CA2034,false,CU0735,AC2653,True,standard,2022-07-25,2028-08-03
CA2465,false,CU3207,AC1396,True,standard,2024-01-23,2029-01-11
CA5035,false,CU0166,AC3492,True,standard,2022-12-26,2025-12-27
CA2091,false,CU4485,AC5030,True,standard,2024-10-31,2027-11-22
CA3031,false,CU3752,AC0441,True,standard,2023-06-16,2026-01-28
CA5189,false,CU2209,AC3410,True,standard,2024-09-15,2027-06-04
CA2771,phishing,CU1659,AC1354,False,standard,2022-06-15,2025-06-27
CA2088,false,CU3658,AC4242,True,standard,2023-01-18,2025-12-13
CA4486,false,CU4258,AC4788,True,standard,2024-12-06,2027-08-25
CA3092,false,CU3166,AC3948,True,standard,2023-10-11,2030-07-30
CA0469,false,CU2459,AC2979,True,standard,2022-10-07,2025-10-06
CA1195,false,CU3780,AC3904,True,standard,2022-09-10,2028-08-23
CA3689,false,CU1030,AC3184,True,standard,2023-05-30,2025-12-07
CA1447,false,CU1064,AC0071,True,standard,2024-02-09,2029-02-09
CA4339,false,CU3198,AC0028,True,standard,2023-07-15,2026-08-05
CA3753,false,CU3077,AC3005,True,standard,2022-08-31,2028-09-05
CA3181,false,CU0475,AC1896,True,standard,2024-04-27,2028-10-13
CA3095,false,CU1376,AC3626,True,standard,2022-06-02,2028-06-14
CA4936,false,CU4670,AC2867,True,standard,2024-09-12,2029-08-16
CA4045,false,CU3722,AC1950,False,standard,2024-10-21,2027-11-06
CA4954,false,CU5188,AC4219,False,standard,2022-07-17,2025-07-23
CA2355,false,CU5369,AC2376,True,standard,2022-07-07,2030-07-16
CA2102,false,CU0827,AC3924,True,standard,2023-12-21,2028-12-13
CA1251,false,CU0315,AC0274,True,standard,2022-10-16,2025-11-05
CA4601,false,CU1610,AC0112,True,standard,2024-11-08,2027-09-06
CA4418,false,CU4515,AC0920,False,standard,2024-05-15,2029-01-18
CA2237,phishing,CU2950,AC0156,False,standard,2022-06-29,2025-07-22
CA0660,false,CU2211,AC5333,True,standard,2022-10-09,2025-11-03
CA5118,false,CU0974,AC4470,True,standard,2023-07-10,2026-07-19
CA0800,false,CU5009,AC5093,True,standard,2021-10-27,2027-10-24
CA3250,false,CU4766,AC4779,True,standard,2025-01-05,2025-09-08
CA0181,false,CU5227,AC4446,False,standard,2023-02-28,2028-08-20
CA2720,false,CU2020,AC1772,True,standard,2022-08-26,2028-09-10
CA2491,false,CU5182,AC1571,True,standard,2021-06-07,2027-06-19
CA4530,false,CU0936,AC1247,True,standard,2025-04-15,2030-06-05
CA4934,false,CU4577,AC5311,True,standard,2023-10-05,2026-10-03
CA4725,false,CU4928,AC2166,True,standard,2022-11-12,2025-11-07
CA0936,false,CU0513,AC2288,True,standard,2022-08-14,2030-08-27
CA3268,false,CU0042,AC3970,True,standard,2024-10-05,2027-04-16
CA0072,false,CU0428,AC2321,True,standard,2025-03-05,2025-10-05
CA1184,false,CU4974,AC3740,False,standard,2023-06-28,2026-06-02
CA1190,false,CU4752,AC4928,True,standard,2025-03-13,2030-08-05
CA4000,false,CU3011,AC0287,False,standard,2023-06-30,2026-06-13
CA4452,false,CU0466,AC0669,True,standard,2024-01-21,2030-07-19
CA4145,false,CU2699,AC3033,True,standard,2022-08-04,2030-08-23
CA3609,false,CU3066,AC3986,True,standard,2025-03-11,2027-05-22
CA2978,false,CU1649,AC0382,True,standard,2023-01-02,2025-12-06
CA4605,false,CU1965,AC0808,False,standard,2024-05-12,2029-10-13
CA0809,false,CU4676,AC0482,True,standard,2024-12-07,2028-01-05
CA0661,false,CU0364,AC1004,True,standard,2023-08-28,2026-06-11
CA4984,false,CU4943,AC0215,True,standard,2025-03-11,2028-01-01
CA0699,false,CU2868,AC3175,True,standard,2025-06-09,2030-06-13
CA5287,false,CU2398,AC0164,True,standard,2022-07-12,2030-07-28
CA4920,false,CU3329,AC3294,True,standard,2022-06-19,2028-07-01
CA1497,false,CU4942,AC4192,True,standard,2025-02-17,2028-03-11
CA4487,false,CU3648,AC5160,True,standard,2023-09-10,2026-09-09
CA5241,false,CU0222,AC5130,False,standard,2022-08-02,2025-06-25
CA1471,false,CU2308,AC5152,True,standard,2022-07-25,2028-08-28
CA1691,false,CU0484,AC1757,True,standard,2022-07-29,2028-08-14
CA2653,false,CU2584,AC4559,True,standard,2022-10-12,2030-09-14
CA0781,false,CU2682,AC2522,True,standard,2024-05-20,2027-06-05
CA4250,false,CU3643,AC2304,True,standard,2023-05-24,2026-06-08
CA0696,false,CU2808,AC1837,True,standard,2022-08-22,2028-09-03
CA1130,false,CU3242,AC4741,True,standard,2021-06-09,2027-06-24
CA3806,false,CU3105,AC1456,True,standard,2023-09-01,2026-08-28
CA2149,false,CU3833,AC2381,True,standard,2025-02-17,2027-04-12
CA1827,false,CU2200,AC5077,True,standard,2024-01-13,2029-01-15
CA0701,false,CU1943,AC4042,True,standard,2023-07-19,2026-07-12
CA2694,false,CU4508,AC0634,True,standard,2023-12-16,2028-11-07
CA4008,false,CU4373,AC0633,True,standard,2023-05-22,2026-05-16
CA3836,false,CU2279,AC2133,True,standard,2022-07-24,2030-07-15
CA3990,false,CU0959,AC0464,True,standard,2024-04-25,2029-01-29
CA1567,false,CU2454,AC1109,True,standard,2023-01-10,2026-01-22
CA1107,false,CU0069,AC3328,True,standard,2022-07-30,2028-07-15
CA4364,false,CU0543,AC1623,True,standard,2023-05-07,2026-05-13
CA1479,false,CU0888,AC0016,True,standard,2024-05-06,2030-08-13
CA5013,false,CU2286,AC1933,True,standard,2022-09-20,2025-10-04
CA5168,false,CU0726,AC3420,True,standard,2023-11-13,2028-09-23
CA0606,false,CU1225,AC3199,False,standard,2024-07-18,2027-08-13
CA4890,false,CU4415,AC3562,True,standard,2023-01-06,2025-10-21
CA3240,false,CU1071,AC0833,True,standard,2023-01-26,2026-02-17
CA1315,false,CU4901,AC2198,True,standard,2023-05-31,2026-06-19
CA1160,false,CU0894,AC3390,True,standard,2023-07-22,2026-08-08
CA3741,false,CU4450,AC3419,True,standard,2022-09-08,2028-09-22
CA4688,false,CU5088,AC2429,True,standard,2022-10-16,2025-10-30
CA1763,false,CU2817,AC3912,True,standard,2022-09-05,2030-08-15
CA4232,false,CU3929,AC1608,True,standard,2023-11-09,2028-10-01
CA0530,false,CU1839,AC2244,True,standard,2025-01-12,2029-12-09
CA1430,false,CU5360,AC4177,True,standard,2024-02-01,2029-02-01
CA4083,false,CU0724,AC1540,True,standard,2024-06-04,2025-08-02
CA1436,generic,CU2010,AC3418,False,standard,2022-08-07,2025-08-18
CA2104,false,CU4272,AC0937,True,standard,2022-11-09,2030-07-19
CA5030,false,CU1989,AC1064,True,standard,2022-09-22,2030-09-12
CA3016,false,CU5018,AC1480,False,standard,2023-07-02,2026-08-02
CA3780,false,CU3203,AC2835,True,standard,2024-09-08,2025-09-10
CA4504,false,CU0162,AC1086,True,standard,2024-05-12,2027-06-02
CA4033,false,CU4353,AC1791,True,standard,2023-12-25,2028-12-29
CA0771,false,CU2974,AC0664,True,standard,2025-04-17,2027-05-22
CA4017,false,CU3844,AC3616,True,standard,2024-04-13,2029-04-07
CA0090,false,CU0527,AC2229,True,standard,2023-07-07,2026-07-10
CA0464,false,CU4906,AC0500,True,standard,2024-11-29,2027-08-14
CA3879,false,CU3480,AC0094,True,standard,2022-11-04,2025-11-10
CA0465,false,CU1721,AC3504,True,standard,2024-03-25,2029-06-22
CA2353,false,CU2871,AC2301,True,standard,2022-07-15,2028-08-05
CA4365,false,CU4965,AC2498,True,standard,2024-12-17,2028-07-24
CA5341,false,CU1402,AC0142,True,standard,2022-12-05,2025-12-26
CA0788,false,CU1794,AC0520,True,standard,2023-02-20,2025-09-09
CA4831,false,CU2128,AC2525,True,standard,2025-05-24,2028-06-05
CA3931,false,CU2285,AC0650,True,standard,2023-05-25,2026-04-01
CA5317,false,CU3879,AC2371,True,standard,2022-10-06,2028-10-21
CA3703,false,CU0164,AC1781,False,standard,2023-03-07,2026-03-08
CA3964,false,CU0189,AC4436,True,standard,2024-03-31,2027-04-18
CA3529,false,CU2144,AC1038,True,standard,2025-03-06,2028-02-07
CA4815,phishing,CU0682,AC2625,False,standard,2022-10-24,2025-08-14
CA5280,false,CU1187,AC3478,True,standard,2023-02-01,2026-02-26
CA0695,false,CU0048,AC4417,True,standard,2023-01-01,2026-01-27
CA0594,false,CU1396,AC2874,True,standard,2023-07-29,2026-08-13
CA4577,false,CU2417,AC3025,True,standard,2024-07-09,2028-06-17
CA5307,false,CU0424,AC2607,True,standard,2022-09-12,2030-07-09
CA3711,false,CU2052,AC1802,True,standard,2022-08-20,2028-08-30
CA2392,false,CU0764,AC2671,True,standard,2023-11-25,2028-12-08
CA2026,false,CU1435,AC0536,True,standard,2022-10-08,2025-11-07
CA4608,false,CU0245,AC3942,True,standard,2024-01-14,2029-01-16
CA2723,phishing,CU3252,AC4396,False,standard,2024-07-19,2027-09-24
CA3824,false,CU2608,AC4134,True,standard,2024-04-08,2028-07-19
CA4777,false,CU0284,AC1371,True,standard,2022-09-16,2025-09-20
CA2776,false,CU4260,AC2361,True,standard,2023-12-17,2026-09-20
CA4657,false,CU3932,AC1807,True,standard,2022-12-23,2025-10-10
CA2835,false,CU4885,AC2278,True,standard,2023-01-07,2025-12-29
CA1820,false,CU5197,AC5329,True,standard,2025-01-16,2027-12-30
CA5372,false,CU0328,AC1888,True,standard,2023-06-24,2026-01-12
CA5038,false,CU2615,AC2869,True,standard,2024-12-04,2025-08-05
CA4379,false,CU4488,AC4845,True,standard,2023-03-02,2026-03-03
CA1791,false,CU1871,AC0266,True,standard,2025-02-20,2028-03-04
CA1183,false,CU1302,AC3884,True,standard,2022-11-18,2025-12-17
CA0741,false,CU1148,AC3118,True,standard,2025-06-11,2029-01-14
CA5091,false,CU4352,AC3692,True,standard,2022-06-07,2028-06-16
CA4388,false,CU3157,AC4174,True,standard,2023-02-11,2026-03-02
CA0727,false,CU2024,AC2539,True,standard,2023-11-12,2028-11-16
CA3944,false,CU0629,AC5196,True,standard,2024-05-02,2027-05-02
CA3282,false,CU1308,AC2893,True,standard,2023-08-11,2026-07-14
CA0566,false,CU5051,AC4541,True,standard,2022-12-02,2028-09-29
CA1748,false,CU4135,AC4022,True,standard,2024-12-05,2030-09-07
CA2852,false,CU0320,AC2995,True,standard,2023-02-28,2026-02-22
CA2513,false,CU2775,AC0420,True,standard,2023-04-06,2026-03-01
CA0904,false,CU4034,AC4040,True,standard,2023-02-07,2026-02-20
CA2195,false,CU5173,AC4693,True,standard,2024-02-11,2026-05-15
CA2240,false,CU2341,AC3446,True,standard,2023-09-24,2028-11-02
CA5057,false,CU1294,AC4115,True,standard,2024-09-27,2025-10-19
CA2820,false,CU4548,AC0956,True,standard,2024-09-02,2029-10-28
CA4162,false,CU3903,AC2415,True,standard,2022-10-11,2025-10-19
CA4359,false,CU3481,AC3670,True,standard,2023-01-16,2026-02-09
CA2913,false,CU2406,AC2007,True,standard,2022-07-16,2028-07-10
CA4223,false,CU1574,AC4805,True,standard,2025-06-02,2028-05-30
CA1302,false,CU2009,AC0211,True,standard,2025-03-30,2029-03-23
CA1762,false,CU4730,AC5345,True,standard,2023-07-06,2026-07-24
